,word,width,height,left_distance,bottom_distance,right_distance,top_distance,fontname,fontsize,label
2398,laboris,31.032,12,375.76,664.1,406.792,652.1,BCDEEE+Calibri-Light,12,0
2399,nisi,15.84,12,410.524,664.1,426.364,652.1,BCDEEE+Calibri-Light,12,0
2400,ut,9.948,12,429.7,664.1,439.648,652.1,BCDEEE+Calibri-Light,12,0
2401,aliquip,30.84,12,442.876,664.1,473.716,652.1,BCDEEE+Calibri-Light,12,0
2402,ex,11.004,12,477.664,664.1,488.668,652.1,BCDEEE+Calibri-Light,12,0
2403,ea,11.64,12,491.44,664.1,503.08,652.1,BCDEEE+Calibri-Light,12,0
2404,consequat.,52.692,12,275.08,678.53,327.772,666.53,BCDEEE+Calibri-Light,12,0
2405,YANNI,78.7,25,340.3782,64.4841,419.0782,39.4841,WPVRHP+Avenir-Heavy,25,1
2406,KARLAFTIS,131.95,25,426.4782,64.4841,558.4282,39.4841,WPVRHP+Avenir-Heavy,25,1
2407,curriculum,73.776,16,446.394,75.8341,520.17,59.8341,WPVRHP+ArialMT,16,0
2408,vitae,33.792,16,524.618,75.8341,558.41,59.8341,WPVRHP+ArialMT,16,0
2409,e:,8.7,10,356.1588,104.2041,364.8588,94.2041,WPVRHP+Avenir-Black,10,0
2410,yannikarlaftis@gmail.com,111.709,10,367.4588,102.1341,479.1678,92.1341,WPVRHP+Avenir-Light,10,0
2411,m:,11.66,10,486.9678,104.2041,498.6278,94.2041,WPVRHP+Avenir-Black,10,0
2412,416,20.8,10,501.2278,102.1341,522.0278,92.1341,WPVRHP+Avenir-Light,10,0
2413,9,15.6,10,524.6278,102.1341,540.2278,92.1341,WPVRHP+Avenir-Light,10,0
2414,714,15.6,10,542.8278,102.1341,558.4278,92.1341,WPVRHP+Avenir-Light,10,0
2415,WORK,32.02,10,320.3149,212.8813,352.3349,202.8813,WPVRHP+Avenir-Black,10,3
2416,EXPERIENCE,63.16,10,355.2949,212.8813,418.4549,202.8813,WPVRHP+Avenir-Black,10,3
2417,MCDONALDS,61.7405,9.5,320.3149,227.1968,382.0554,217.6968,WPVRHP+Avenir-Medium,9.5,0
2418,SEPTEMBER,54.1785,9.5,320.3149,239.1953,374.4934,229.6953,WPVRHP+Avenir-Medium,9.5,0
2419,2022,19.76,9.5,377.1344,237.6848,396.8944,228.1848,WPVRHP+Avenir-Light,9.5,0
2420,-,3.1635,9.5,399.3644,237.6848,402.5279,228.1848,WPVRHP+Avenir-Light,9.5,0
2421,JUNE,24.6335,9.5,404.9979,239.1953,429.6314,229.6953,WPVRHP+Avenir-Medium,9.5,0
2422,2023,19.76,9.5,432.2724,237.6848,452.0324,228.1848,WPVRHP+Avenir-Light,9.5,0
2423,KITCHEN,40.299,9.5,320.3149,249.6833,360.6139,240.1833,WPVRHP+Avenir-Light,9.5,0
2424,AND,20.938,9.5,363.0839,249.6833,384.0219,240.1833,WPVRHP+Avenir-Light,9.5,0
2425,CUSTOMER,51.5565,9.5,386.4919,249.6833,438.0484,240.1833,WPVRHP+Avenir-Light,9.5,0
2426,SERVICE,37.03005,9.5,440.5184,249.6833,477.54845,240.1833,WPVRHP+Avenir-Light,9.5,0
2427,EXTRA,33.15,10,320.3149,291.8813,353.4649,281.8813,WPVRHP+Avenir-Black,10,1
2428,CURRICULAR,63.7,10,356.4249,291.8813,420.1249,281.8813,WPVRHP+Avenir-Black,10,1
2429,BYJU’S,30.989,9.5,320.3149,306.1968,351.3039,296.6968,WPVRHP+Avenir-Medium,9.5,0
2430,FUTURE,35.891,9.5,353.9449,306.1968,389.8359,296.6968,WPVRHP+Avenir-Medium,9.5,0
2431,SCHOOL,39.748,9.5,392.4769,306.1968,432.2249,296.6968,WPVRHP+Avenir-Medium,9.5,0
2432,GAME,28.4905,9.5,320.3149,318.1953,348.8054,308.6953,WPVRHP+Avenir-Medium,9.5,0
2433,DEVELOPMENT,70.528,9.5,351.4464,318.1953,421.9744,308.6953,WPVRHP+Avenir-Medium,9.5,0
2434,COURSE,38.171,9.5,424.6154,318.1953,462.7864,308.6953,WPVRHP+Avenir-Medium,9.5,0
2435,-,3.002,9.5,465.4274,318.1953,468.4294,308.6953,WPVRHP+Avenir-Medium,9.5,0
2436,2021,19.76,9.5,471.0704,316.6848,490.8304,307.1848,WPVRHP+Avenir-Light,9.5,0
2437,BEN,19.3515,9.5,320.3149,335.1908,339.6664,325.6908,WPVRHP+Avenir-Medium,9.5,0
2438,TRISTEN’S,45.923,9.5,342.3074,335.1908,388.2304,325.6908,WPVRHP+Avenir-Medium,9.5,0
2439,AND,21.2895,9.5,390.8714,335.1908,412.1609,325.6908,WPVRHP+Avenir-Medium,9.5,0
2440,RICK,21.2895,9.5,414.8019,335.1908,436.0914,325.6908,WPVRHP+Avenir-Medium,9.5,0
2441,DAVIDSON’S,57.627,9.5,438.7324,335.1908,496.3594,325.6908,WPVRHP+Avenir-Medium,9.5,0
2442,UNITY,28.158,9.5,499.0004,335.1908,527.1584,325.6908,WPVRHP+Avenir-Medium,9.5,0
2443,GAME,28.4905,9.5,529.7994,335.1908,558.2899,325.6908,WPVRHP+Avenir-Medium,9.5,0
2444,DEVELOPMENT,70.528,9.5,320.3149,347.1893,390.8429,337.6893,WPVRHP+Avenir-Medium,9.5,0
2445,COURSE,38.171,9.5,393.4839,347.1893,431.6549,337.6893,WPVRHP+Avenir-Medium,9.5,0
2446,57,9.88,9.5,320.3149,357.6773,330.1949,348.1773,WPVRHP+Avenir-Light,9.5,0
2447,TOTAL,29.4405,9.5,332.6649,357.6773,362.1054,348.1773,WPVRHP+Avenir-Light,9.5,0
2448,HOURS,32.1955,9.5,364.5754,357.6773,396.7709,348.1773,WPVRHP+Avenir-Light,9.5,0
2449,-,3.1635,9.5,399.2409,357.6773,402.4044,348.1773,WPVRHP+Avenir-Light,9.5,0
2450,2021,19.76,9.5,404.8744,357.6773,424.6344,348.1773,WPVRHP+Avenir-Light,9.5,0
2451,DENIS,28.329,9.5,320.3149,376.1833,348.6439,366.6833,WPVRHP+Avenir-Medium,9.5,0
2452,PANJUTA,41.71355,9.5,351.2849,376.1833,392.99845,366.6833,WPVRHP+Avenir-Medium,9.5,0
2453,C#,11.97,9.5,395.63945,376.1833,407.60945,366.6833,WPVRHP+Avenir-Medium,9.5,0
2454,MASTERCLASS,66.5095,9.5,410.25045,376.1833,476.75995,366.6833,WPVRHP+Avenir-Medium,9.5,0
2455,34,9.88,9.5,320.3149,386.6713,330.1949,377.1713,WPVRHP+Avenir-Light,9.5,0
2456,TOTAL,29.4405,9.5,332.6649,386.6713,362.1054,377.1713,WPVRHP+Avenir-Light,9.5,0
2457,HOURS,32.1955,9.5,364.5754,386.6713,396.7709,377.1713,WPVRHP+Avenir-Light,9.5,0
2458,-,3.1635,9.5,399.2409,386.6713,402.4044,377.1713,WPVRHP+Avenir-Light,9.5,0
2459,2020,19.76,9.5,404.8744,386.6713,424.6344,377.1713,WPVRHP+Avenir-Light,9.5,0
2460,CODING,41.65,10,320.3149,428.8813,361.9649,418.8813,WPVRHP+Avenir-Black,10,1
2461,PROJECTS,50.73,10,364.9249,428.8813,415.6549,418.8813,WPVRHP+Avenir-Black,10,1
2462,https://github.com/Cactus878?tab=repositories,211.198,10,320.3149,441.8113,531.5129,431.8113,WPVRHP+Avenir-Light,10,0
2463,INTERESTS/SKILLS,89.62,10,320.3149,483.8813,409.9349,473.8813,WPVRHP+Avenir-Black,10,1
2464,CODING,38.9025,9.5,320.3149,496.6863,359.2174,487.1863,WPVRHP+Avenir-Light,9.5,0
2465,PROBLEM,43.8235,9.5,320.3149,508.6848,364.1384,499.1848,WPVRHP+Avenir-Light,9.5,0
2466,SOLVING,39.9665,9.5,366.6084,508.6848,406.5749,499.1848,WPVRHP+Avenir-Light,9.5,0
2467,VIDEO,28.6995,9.5,320.3149,520.6833,349.0144,511.1833,WPVRHP+Avenir-Light,9.5,0
2468,GAMES,33.2595,9.5,351.4844,520.6833,384.7439,511.1833,WPVRHP+Avenir-Light,9.5,0
2469,SKETCHING,52.972,9.5,320.3149,532.6818,373.2869,523.1818,WPVRHP+Avenir-Light,9.5,0
2470,LIFTING,35.207,9.5,320.3149,544.6803,355.5219,535.1803,WPVRHP+Avenir-Light,9.5,0
2471,WEIGHTS,42.0565,9.5,357.9919,544.6803,400.0484,535.1803,WPVRHP+Avenir-Light,9.5,0
2472,SOCCER,37.848,9.5,320.3149,556.6788,358.1629,547.1788,WPVRHP+Avenir-Light,9.5,0
2473,GOING,32.566,9.5,320.3149,568.6773,352.8809,559.1773,WPVRHP+Avenir-Light,9.5,0
2474,OUT,19.874,9.5,355.3509,568.6773,375.2249,559.1773,WPVRHP+Avenir-Light,9.5,0
2475,WITH,23.75,9.5,377.6949,568.6773,401.4449,559.1773,WPVRHP+Avenir-Light,9.5,0
2476,FRIENDS,38.7315,9.5,403.9149,568.6773,442.6464,559.1773,WPVRHP+Avenir-Light,9.5,0
2477,TALKING,39.121,9.5,320.3149,580.6758,359.4359,571.1758,WPVRHP+Avenir-Light,9.5,0
2478,TO,13.376,9.5,361.9059,580.6758,375.2819,571.1758,WPVRHP+Avenir-Light,9.5,0
2479,NEW,21.9925,9.5,377.7519,580.6758,399.7444,571.1758,WPVRHP+Avenir-Light,9.5,0
2480,PEOPLE,34.846,9.5,402.2144,580.6758,437.0604,571.1758,WPVRHP+Avenir-Light,9.5,0
2481,EDUCATION,59.81,10,50.1732,212.8813,109.9832,202.8813,WPVRHP+Avenir-Black,10,2
2482,RMIT,22.5055,9.5,50.1732,227.1968,72.6787,217.6968,WPVRHP+Avenir-Medium,9.5,0
2483,-,3.002,9.5,75.3197,227.1968,78.3217,217.6968,WPVRHP+Avenir-Medium,9.5,0
2484,DATA,24.11955,9.5,80.9627,227.1968,105.08225,217.6968,WPVRHP+Avenir-Medium,9.5,0
2485,SCIENCE,40.47,9.5,107.72325,227.1968,148.19325,217.6968,WPVRHP+Avenir-Medium,9.5,0
2486,-,3.002,9.5,150.83425,227.1968,153.83625,217.6968,WPVRHP+Avenir-Medium,9.5,0
2487,BACHELOR,50.844,9.5,156.47725,227.1968,207.32125,217.6968,WPVRHP+Avenir-Medium,9.5,0
2488,DEGREE,37.6485,9.5,209.96225,227.1968,247.61075,217.6968,WPVRHP+Avenir-Medium,9.5,0
2489,2024,19.76,9.5,50.1732,237.6848,69.9332,228.1848,WPVRHP+Avenir-Light,9.5,0
2490,-,3.1635,9.5,72.4032,237.6848,75.5667,228.1848,WPVRHP+Avenir-Light,9.5,0
2491,CURRENT,42.9305,9.5,78.0367,237.6848,120.9672,228.1848,WPVRHP+Avenir-Light,9.5,0
2492,EMMANUEL,54.6915,9.5,50.1732,256.1908,104.8647,246.6908,WPVRHP+Avenir-Medium,9.5,0
2493,COLLEGE,43.453,9.5,107.5057,256.1908,150.9587,246.6908,WPVRHP+Avenir-Medium,9.5,0
2494,2018,19.76,9.5,50.1732,266.6788,69.9332,257.1788,WPVRHP+Avenir-Light,9.5,0
2495,-,3.1635,9.5,72.4032,266.6788,75.5667,257.1788,WPVRHP+Avenir-Light,9.5,0
2496,2023,19.76,9.5,78.0367,266.6788,97.7967,257.1788,WPVRHP+Avenir-Light,9.5,0
2497,ST,10.735,9.5,50.1732,285.1848,60.9082,275.6848,WPVRHP+Avenir-Medium,9.5,0
2498,MARGARET,52.2405,9.5,63.5492,285.1848,115.7897,275.6848,WPVRHP+Avenir-Medium,9.5,0
2499,MARYS,32.0245,9.5,118.4307,285.1848,150.4552,275.6848,WPVRHP+Avenir-Medium,9.5,0
2500,2017,19.76,9.5,50.1732,295.6728,69.9332,286.1728,WPVRHP+Avenir-Light,9.5,0
2501,-,3.1635,9.5,72.4032,295.6728,75.5667,286.1728,WPVRHP+Avenir-Light,9.5,0
2502,2018,19.76,9.5,78.0367,295.6728,97.7967,286.1728,WPVRHP+Avenir-Light,9.5,0
2503,WESTBOURNE,65.4265,9.5,50.1732,314.1788,115.5997,304.6788,WPVRHP+Avenir-Medium,9.5,0
2504,GRAMMAR,49.59,9.5,118.2407,314.1788,167.8307,304.6788,WPVRHP+Avenir-Medium,9.5,0
2505,2010,19.76,9.5,50.1732,324.6668,69.9332,315.1668,WPVRHP+Avenir-Light,9.5,0
2506,-,3.1635,9.5,72.4032,324.6668,75.5667,315.1668,WPVRHP+Avenir-Light,9.5,0
2507,2016,19.76,9.5,78.0367,324.6668,97.7967,315.1668,WPVRHP+Avenir-Light,9.5,0
2508,AWARDS,44.13,10,50.1732,366.8813,94.3032,356.8813,WPVRHP+Avenir-Black,10,1
2509,RELIGIOUS,49.0865,9.5,50.1732,383.1968,99.2597,373.6968,WPVRHP+Avenir-Medium,9.5,0
2510,EDUCATION,55.594,9.5,101.9007,383.1968,157.4947,373.6968,WPVRHP+Avenir-Medium,9.5,0
2511,ACADEMIIC,52.4495,9.5,50.1732,393.6848,102.6227,384.1848,WPVRHP+Avenir-Light,9.5,0
2512,ACHIEVEMENT,66.348,9.5,105.0927,393.6848,171.4407,384.1848,WPVRHP+Avenir-Light,9.5,0
2513,Yr,8.6165,9.5,50.1732,405.6833,58.7897,396.1833,WPVRHP+Avenir-Light,9.5,0
2514,10,9.88,9.5,61.2597,405.6833,71.1397,396.1833,WPVRHP+Avenir-Light,9.5,0
2515,-,3.1635,9.5,73.6097,405.6833,76.7732,396.1833,WPVRHP+Avenir-Light,9.5,0
2516,2021,19.76,9.5,79.2432,405.6833,99.0032,396.1833,WPVRHP+Avenir-Light,9.5,0
2517,SCIENCE,40.47,9.5,50.1732,424.1893,90.6432,414.6893,WPVRHP+Avenir-Medium,9.5,0
2518,EXCELLENCE,58.6055,9.5,50.1732,434.6773,108.7787,425.1773,WPVRHP+Avenir-Light,9.5,0
2519,IN,9.861,9.5,111.2487,434.6773,121.1097,425.1773,WPVRHP+Avenir-Light,9.5,0
2520,PERSONAL,48.5735,9.5,123.5797,434.6773,172.1532,425.1773,WPVRHP+Avenir-Light,9.5,0
2521,BEST,22.3535,9.5,174.6232,434.6773,196.9767,425.1773,WPVRHP+Avenir-Light,9.5,0
2522,ACHIEVEMENT,66.348,9.5,199.4467,434.6773,265.7947,425.1773,WPVRHP+Avenir-Light,9.5,0
2523,Yr,8.6165,9.5,50.1732,446.6758,58.7897,437.1758,WPVRHP+Avenir-Light,9.5,0
2524,10,9.88,9.5,61.2597,446.6758,71.1397,437.1758,WPVRHP+Avenir-Light,9.5,0
2525,-,3.1635,9.5,73.6097,446.6758,76.7732,437.1758,WPVRHP+Avenir-Light,9.5,0
2526,2021,19.76,9.5,79.2432,446.6758,99.0032,437.1758,WPVRHP+Avenir-Light,9.5,0
2527,MATHEMATICS,67.203,9.5,50.1732,465.1818,117.3762,455.6818,WPVRHP+Avenir-Medium,9.5,0
2528,EXCELLENCE,58.6055,9.5,50.1732,475.6698,108.7787,466.1698,WPVRHP+Avenir-Light,9.5,0
2529,IN,9.861,9.5,111.2487,475.6698,121.1097,466.1698,WPVRHP+Avenir-Light,9.5,0
2530,PERSONAL,48.5735,9.5,123.5797,475.6698,172.1532,466.1698,WPVRHP+Avenir-Light,9.5,0
2531,BEST,22.3535,9.5,174.6232,475.6698,196.9767,466.1698,WPVRHP+Avenir-Light,9.5,0
2532,ACHIEVEMENT,66.348,9.5,199.4467,475.6698,265.7947,466.1698,WPVRHP+Avenir-Light,9.5,0
2533,Yr,8.6165,9.5,50.1732,487.6683,58.7897,478.1683,WPVRHP+Avenir-Light,9.5,0
2534,10,9.88,9.5,61.2597,487.6683,71.1397,478.1683,WPVRHP+Avenir-Light,9.5,0
2535,-,3.1635,9.5,73.6097,487.6683,76.7732,478.1683,WPVRHP+Avenir-Light,9.5,0
2536,2021,19.76,9.5,79.2432,487.6683,99.0032,478.1683,WPVRHP+Avenir-Light,9.5,0
2537,DIGITAL,35.91,9.5,50.1732,506.1743,86.0832,496.6743,WPVRHP+Avenir-Medium,9.5,0
2538,TECHNOLOGIES,74.404,9.5,88.7242,506.1743,163.1282,496.6743,WPVRHP+Avenir-Medium,9.5,0
2539,EXCELLENCE,58.6055,9.5,50.1732,516.6623,108.7787,507.1623,WPVRHP+Avenir-Light,9.5,0
2540,IN,9.861,9.5,111.2487,516.6623,121.1097,507.1623,WPVRHP+Avenir-Light,9.5,0
2541,PERSONAL,48.5735,9.5,123.5797,516.6623,172.1532,507.1623,WPVRHP+Avenir-Light,9.5,0
2542,BEST,22.3535,9.5,174.6232,516.6623,196.9767,507.1623,WPVRHP+Avenir-Light,9.5,0
2543,ACHIEVEMENT,66.348,9.5,199.4467,516.6623,265.7947,507.1623,WPVRHP+Avenir-Light,9.5,0
2544,Yr,8.6165,9.5,50.1732,528.6608,58.7897,519.1608,WPVRHP+Avenir-Light,9.5,0
2545,10,9.88,9.5,61.2597,528.6608,71.1397,519.1608,WPVRHP+Avenir-Light,9.5,0
2546,-,3.1635,9.5,73.6097,528.6608,76.7732,519.1608,WPVRHP+Avenir-Light,9.5,0
2547,2021,19.76,9.5,79.2432,528.6608,99.0032,519.1608,WPVRHP+Avenir-Light,9.5,0
2548,COMMERCE,55.9075,9.5,50.1732,547.1668,106.0807,537.6668,WPVRHP+Avenir-Medium,9.5,0
2549,EXCELLENCE,58.6055,9.5,50.1732,557.6548,108.7787,548.1548,WPVRHP+Avenir-Light,9.5,0
2550,IN,9.861,9.5,111.2487,557.6548,121.1097,548.1548,WPVRHP+Avenir-Light,9.5,0
2551,PERSONAL,48.5735,9.5,123.5797,557.6548,172.1532,548.1548,WPVRHP+Avenir-Light,9.5,0
2552,BEST,22.3535,9.5,174.6232,557.6548,196.9767,548.1548,WPVRHP+Avenir-Light,9.5,0
2553,ACHIEVEMENT,66.348,9.5,199.4467,557.6548,265.7947,548.1548,WPVRHP+Avenir-Light,9.5,0
2554,Yr,8.6165,9.5,50.1732,569.6533,58.7897,560.1533,WPVRHP+Avenir-Light,9.5,0
2555,10,9.88,9.5,61.2597,569.6533,71.1397,560.1533,WPVRHP+Avenir-Light,9.5,0
2556,-,3.1635,9.5,73.6097,569.6533,76.7732,560.1533,WPVRHP+Avenir-Light,9.5,0
2557,2021,19.76,9.5,79.2432,569.6533,99.0032,560.1533,WPVRHP+Avenir-Light,9.5,0
2558,LANGUAGE/VISUAL,89.053,9.5,50.1732,588.1593,139.2262,578.6593,WPVRHP+Avenir-Medium,9.5,0
2559,ART,17.7745,9.5,141.8672,588.1593,159.6417,578.6593,WPVRHP+Avenir-Medium,9.5,0
2560,EXCELLENCE,58.6055,9.5,50.1732,598.6473,108.7787,589.1473,WPVRHP+Avenir-Light,9.5,0
2561,IN,9.861,9.5,111.2487,598.6473,121.1097,589.1473,WPVRHP+Avenir-Light,9.5,0
2562,PERSONAL,48.5735,9.5,123.5797,598.6473,172.1532,589.1473,WPVRHP+Avenir-Light,9.5,0
2563,BEST,22.3535,9.5,174.6232,598.6473,196.9767,589.1473,WPVRHP+Avenir-Light,9.5,0
2564,ACHIEVEMENT,66.348,9.5,199.4467,598.6473,265.7947,589.1473,WPVRHP+Avenir-Light,9.5,0
2565,Yr,8.6165,9.5,50.1732,610.6458,58.7897,601.1458,WPVRHP+Avenir-Light,9.5,0
2566,7,4.94,9.5,61.2597,610.6458,66.1997,601.1458,WPVRHP+Avenir-Light,9.5,0
2567,-,3.1635,9.5,68.6697,610.6458,71.8332,601.1458,WPVRHP+Avenir-Light,9.5,0
2568,2018,19.76,9.5,74.3032,610.6458,94.0632,601.1458,WPVRHP+Avenir-Light,9.5,0
2569,HUMANITIES,58.406,9.5,50.1732,629.1518,108.5792,619.6518,WPVRHP+Avenir-Medium,9.5,0
2570,EXCELLENCE,58.6055,9.5,50.1732,639.6398,108.7787,630.1398,WPVRHP+Avenir-Light,9.5,0
2571,IN,9.861,9.5,111.2487,639.6398,121.1097,630.1398,WPVRHP+Avenir-Light,9.5,0
2572,ACADEMIC,49.9795,9.5,123.5797,639.6398,173.5592,630.1398,WPVRHP+Avenir-Light,9.5,0
2573,ACHIEVEMENT,66.348,9.5,176.0292,639.6398,242.3772,630.1398,WPVRHP+Avenir-Light,9.5,0
2574,Yr,8.6165,9.5,50.1732,651.6383,58.7897,642.1383,WPVRHP+Avenir-Light,9.5,0
2575,7,4.94,9.5,61.2597,651.6383,66.1997,642.1383,WPVRHP+Avenir-Light,9.5,0
2576,-,3.1635,9.5,68.6697,651.6383,71.8332,642.1383,WPVRHP+Avenir-Light,9.5,0
2577,2018,19.76,9.5,74.3032,651.6383,94.0632,642.1383,WPVRHP+Avenir-Light,9.5,0
2578,OBJECTIVE,54.99,10,50.1732,154.8064,105.1632,144.8064,WPVRHP+Avenir-Black,10,1
2579,Responsible,51.3855,9.5,50.1732,172.6114,101.5587,163.1114,WPVRHP+Avenir-Light,9.5,0
2580,and,16.017,9.5,104.0287,172.6114,120.0457,163.1114,WPVRHP+Avenir-Light,9.5,0
2581,ambitious,41.534,9.5,122.5157,172.6114,164.0497,163.1114,WPVRHP+Avenir-Light,9.5,0
2582,student,32.0245,9.5,166.5197,172.6114,198.5442,163.1114,WPVRHP+Avenir-Light,9.5,0
2583,with,17.423,9.5,201.0142,172.6114,218.4372,163.1114,WPVRHP+Avenir-Light,9.5,0
2584,excellent,37.99905,9.5,220.9072,172.6114,258.90625,163.1114,WPVRHP+Avenir-Light,9.5,0
2585,time,18.829,9.5,261.37625,172.6114,280.20525,163.1114,WPVRHP+Avenir-Light,9.5,0
2586,management,56.145,9.5,282.67525,172.6114,338.82025,163.1114,WPVRHP+Avenir-Light,9.5,0
2587,skills.,21.983,9.5,341.29025,172.6114,363.27325,163.1114,WPVRHP+Avenir-Light,9.5,0
2588,Seeking,33.782,9.5,50.1732,184.6099,83.9552,175.1099,WPVRHP+Avenir-Light,9.5,0
2589,to,8.8065,9.5,86.4252,184.6099,95.2317,175.1099,WPVRHP+Avenir-Light,9.5,0
2590,apply,23.218,9.5,97.7017,184.6099,120.9197,175.1099,WPVRHP+Avenir-Light,9.5,0
2591,my,12.4925,9.5,123.3897,184.6099,135.8822,175.1099,WPVRHP+Avenir-Light,9.5,0
2592,project,29.735,9.5,138.3522,184.6099,168.0872,175.1099,WPVRHP+Avenir-Light,9.5,0
2593,planning,36.9455,9.5,170.5572,184.6099,207.5027,175.1099,WPVRHP+Avenir-Light,9.5,0
2594,skills,19.51205,9.5,209.9727,184.6099,229.48475,175.1099,WPVRHP+Avenir-Light,9.5,0
2595,and,16.017,9.5,231.95475,184.6099,247.97175,175.1099,WPVRHP+Avenir-Light,9.5,0
2596,communication,65.1225,9.5,250.44175,184.6099,315.56425,175.1099,WPVRHP+Avenir-Light,9.5,0
2597,skills.,21.98205,9.5,318.03425,184.6099,340.0163,175.1099,WPVRHP+Avenir-Light,9.5,0
2598,REFEREES,48.52,10,58.6772,793.23,107.1972,783.23,WPVRHP+Avenir-Heavy,10,1
2599,To,10.57,10,58.6772,808.39,69.2472,798.39,WPVRHP+Avenir-Light,10,0
2600,be,11.67,10,71.8472,808.39,83.5172,798.39,WPVRHP+Avenir-Light,10,0
2601,supplied,38.519,10,86.1172,808.39,124.6362,798.39,WPVRHP+Avenir-Light,10,0
2602,on,11.5,10,127.2362,808.39,138.7362,798.39,WPVRHP+Avenir-Light,10,0
2603,request,33.53,10,141.3362,808.39,174.8662,798.39,WPVRHP+Avenir-Light,10,0
2604,e:,8.7,10,361.6172,810.46,370.3172,800.46,WPVRHP+Avenir-Black,10,0
2605,yannikarlaftis@gmail.com,111.709,10,372.9172,808.39,484.6262,798.39,WPVRHP+Avenir-Light,10,0
2606,m:,11.66,10,487.2262,810.46,498.8862,800.46,WPVRHP+Avenir-Black,10,0
2607,432,20.8,10,501.4862,808.39,522.2862,798.39,WPVRHP+Avenir-Light,10,0
2608,846,15.6,10,524.8862,808.39,540.4862,798.39,WPVRHP+Avenir-Light,10,0
2609,670,15.6,10,543.0862,808.39,558.6862,798.39,WPVRHP+Avenir-Light,10,0
2610,Yanni,59.44185,28.225,72.075,106.42945,131.51685,78.20445,BCDEEE+Aptos Display,28.225,1
2611,Karlaftis,90.5458,28.225,135.778825,106.42945,226.324625,78.20445,BCDEEE+Aptos Display,28.225,1
2612,"Melbourne,",52.8768,10.8,72.075,137.5456,124.9518,126.7456,BCDHEE+Aptos,10.8,0
2613,Sunshine,43.47,10.8,128.451,137.5456,171.921,126.7456,BCDHEE+Aptos,10.8,0
2614,|,2.916,10.8,174.621,137.5456,177.537,126.7456,BCDHEE+Aptos,10.8,0
2615,yannikarlaftis@gmail.com,123.0768,10.8,180.17,137.5456,303.2468,126.7456,BCDHEE+Aptos,10.8,0
2616,|,2.916,10.8,306.32,137.5456,309.236,126.7456,BCDHEE+Aptos,10.8,0
2617,416,23.7492,10.8,311.6984,137.5456,335.4476,126.7456,BCDHEE+Aptos,10.8,0
2618,9,17.7676,10.8,338.15,137.5456,355.9176,126.7456,BCDHEE+Aptos,10.8,0
2619,714,17.7552,10.8,358.58,137.5456,376.3352,126.7456,BCDHEE+Aptos,10.8,0
2620,|,2.916,10.8,378.9488,137.5456,381.8648,126.7456,BCDHEE+Aptos,10.8,0
2621,GitHub,33.6204,10.8,384.4,137.5456,418.0204,126.7456,BCDHEE+Aptos,10.8,0
2622,|,2.916,10.8,420.43,137.5456,423.346,126.7456,BCDHEE+Aptos,10.8,0
2623,LinkedIn,38.934,10.8,425.85,137.5456,464.784,126.7456,BCDHEE+Aptos,10.8,0
2624,PROFESSIONAL,95.6478,13.8,72.075,164.8116,167.7228,151.0116,BCDHEE+Aptos,13.8,1
2625,SUMMARY,62.6382,13.8,171.6006,164.8116,234.2388,151.0116,BCDHEE+Aptos,13.8,1
2626,Highly,29.4408,10.8,72.075,192.7656,101.5158,181.9656,BCDHEE+Aptos,10.8,0
2627,motivated,46.2132,10.8,103.8162,192.7656,150.0294,181.9656,BCDHEE+Aptos,10.8,0
2628,and,18.0468,10.8,153.561,192.7656,171.6078,181.9656,BCDHEE+Aptos,10.8,0
2629,dedicated,45.6516,10.8,173.9406,192.7656,219.5922,181.9656,BCDHEE+Aptos,10.8,0
2630,data,20.7252,10.8,224.02,192.7656,244.7452,181.9656,BCDHEE+Aptos,10.8,0
2631,science,35.6724,10.8,247.996,192.7656,283.6684,181.9656,BCDHEE+Aptos,10.8,0
2632,student,35.8668,10.8,287.1,192.7656,322.9668,181.9656,BCDHEE+Aptos,10.8,0
2633,at,8.8884,10.8,326.0556,192.7656,334.944,181.9656,BCDHEE+Aptos,10.8,0
2634,RMIT,23.1552,10.8,337.428,192.7656,360.5832,181.9656,BCDHEE+Aptos,10.8,0
2635,for,12.6036,10.8,363.38,192.7656,375.9836,181.9656,BCDHEE+Aptos,10.8,0
2636,2,5.7672,10.8,378.3704,192.7656,384.1376,181.9656,BCDHEE+Aptos,10.8,0
2637,"years,",27.6804,10.8,386.7512,192.7656,414.4316,181.9656,BCDHEE+Aptos,10.8,0
2638,with,19.7316,10.8,417.42,192.7656,437.1516,181.9656,BCDHEE+Aptos,10.8,0
2639,a,5.7348,10.8,439.5816,192.7656,445.3164,181.9656,BCDHEE+Aptos,10.8,0
2640,strong,29.7864,10.8,447.9624,192.7656,477.7488,181.9656,BCDHEE+Aptos,10.8,0
2641,passion,36.5256,10.8,480.2976,192.7656,516.8232,181.9656,BCDHEE+Aptos,10.8,0
2642,for,12.6036,10.8,72.075,208.3956,84.6786,197.5956,BCDHEE+Aptos,10.8,0
2643,machine,40.4676,10.8,87.1,208.3956,127.5676,197.5956,BCDHEE+Aptos,10.8,0
2644,"learning,",40.9972,10.8,130.8616,208.3956,171.8588,197.5956,BCDHEE+Aptos,10.8,0
2645,data,20.7252,10.8,174.764,208.3956,195.4892,197.5956,BCDHEE+Aptos,10.8,0
